raf_numero;aue_raisonsociale;aue_adresse;aue_codepostal;aue_commune;dpt_id;aue_siteinternet;aue_permis1euro_flag;aue_labelqualite_flag;aue_ecoleasso_flag;aue_aac_flag;aue_cs_flag;A_flag;A1_flag;A2_flag;B_flag;BE_flag;C_flag;C1_flag;CE_flag;C1E_flag;D_flag;D1_flag;DE_flag;D1E_flag;A_taux_1pra;A_taux_xpra;B_taux_1pra;B_taux_1pra_aac;B_taux_1pra_cs;B_taux_xpra;CD_taux_1pra;CD_taux_xpra;aue_enligne_flag
E0201608430;AUTO ECOLE REGIS B;19 grand rue;16350;CHAMPAGNE-MOUTON;16;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201694050;AUTO-ECOLE CATHY Z;17 Faubourg la souche;16110;LA ROCHEFOUCAULD;16;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201696020;ECOLE DE CONDUITE EUROPEENNE;8 bis Avenue d'Aquitaine;16190;MONTMOREAU-SAINT-CYBARD;16;;false;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201698010;LYCEE DES METIERS JEAN ALBERT GREGOIRE;rue Jean Albert Grégoire;16800;SOYAUX;16;;false;false;false;false;false;false;false;false;true;true;true;false;true;false;true;false;true;false;0;0;0;0;0;0;0;0;false
E0201698050;1000 BORNES;211 AV DU GAL DE GAULLE;16800;SOYAUX;16;1000bornes-auto-ecole.fr;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201699010;AUTO ECOLE LAURENT Segonzac;29 rue RAVAZ;16130;SEGONZAC;16;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201699040;CONDUITE 16;11 Bis Rue des Petits Prés Centre Commercial Les Plantes;16730;FLEAC;16;cerconduite16-angouleme.fr;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201703110;CER PIRES LR;61 rue GAMBETTA;17000;LA ROCHELLE;17;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201703430;ECR PACAUD;125bis AVENUE EDMOND GRASSET;17000;LA ROCHELLE;17;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201704310;LAURIN Etaules;10 rue de la Gare;17750;ETAULES;17;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201704490;ROY;51 cours du Maréchal Leclerc;17100;SAINTES;17;;false;false;false;false;false;false;false;false;true;true;true;true;true;true;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201704600;MARIE HELENE;2 place de la madeleine;17160;MATHA;17;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201704800;ILE;49 GRANDE RUE;17550;DOLUS-D'OLERON;17;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201705180;POMMERAIE;Cite commerciale La Pommeraie;17180;PERIGNY;17;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201705220;PAUL;79 rue Georges CLEMENCEAU;17320;MARENNES;17;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201705360;ESPACE CONDUITE;4 place du marché;17530;ARVERT;17;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201705740;ABC CONDUITE;12 rue du minage;17000;LA ROCHELLE;17;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201705800;ARR'CONDUITE;25 PLACE DU GÉNÉRAL LECLERC;17700;SURGERES;17;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201705910;CER PIRES STM;7 Avenue Charles De Gaulle;17410;SAINT-MARTIN-DE-RE;17;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201705940;LAURIN Eric Marennes;4 bis rue Gambetta;17320;MARENNES;17;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201800350;LAURENT FORMATION;7, AVENUE HENRI BRISSON;18100;VIERZON;18;laurent-formation.com;true;true;false;false;false;true;true;true;true;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E0201801100;ECOLE DE CONDUITE SERAUCOURT;71 ue de Séraucourt;18000;BOURGES;18;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201801140;STOP AUTO-ECOLE;28 RUE ARMAND BRUNET;18100;VIERZON;18;http://facebook.com/stopautoecole;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201801380;AUTO ECOLE MALUS;23 rue de Sarrebourg;18000;BOURGES;18;https://www.ecf.asso.fr/Auto-ecole/CERCA/Auto-ecole-ECF-BOURGES;true;true;false;false;false;true;true;true;true;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E0201801420;AUTO-ECOLE PAUTRAT;57-TER-AVENUE-DU-GENERAL-LECLERC;18700;AUBIGNY-SUR-NERE;18;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201801530;STOP AUTO-ECOLE BLASQUEZ;1 RUE ERNEST MALLARD;18200;SAINT-AMAND-MONTROND;18;http://www.stopautoecoleblasquez.fr/;false;false;false;false;false;true;true;true;true;true;true;false;true;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201801620;AUTO-ECOLE DE CHAILLOT;7 route de Bellon centre commercial Le Chaillotais;18100;VIERZON;18;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201900580;PIERRE AUTO ECOLE;8 AVENUE HENRI IV;19400;ARGENTAT;19;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201900930;GENDILLOUT;7, Seilhac le lac;19700;SEILHAC;19;;true;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.75;0.7778;0.25;0.5;0;0.3617;1;1;false
E0201901520;AUTO-ECOLE ANTONIOL Gérard;ZONE ARTISANANLE DE TOUVENT;19210;LUBERSAC;19;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201901650;AUTO-ECOLE 2000;23 AVENUE PIERRE SEMARD;19100;BRIVE-LA-GAILLARDE;19;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201901660;AUTO-ECOLE AIMAR SARL;AVENUE DU QUERCY;19500;MEYSSAC;19;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0201901740;AISSAOUI  MOHAMED;32 rue philibert Lalande;19100;BRIVE-LA-GAILLARDE;19;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5;0;0;0.6154;0;0;false
E0201901870;AUTO-ECOLE ZYTO Laurent;30 AVENUE JEAN LASCAUX;19130;OBJAT;19;;true;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.875;0.8824;0.4545;0.75;0.3333;0.5192;0.6667;0.6667;false
E0201901960;CHIGNAC JEAN FRANCOIS;42 QUAI EDMOND PERRIER;19000;TULLE;19;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.3333;1;0;0.3846;0;0;false
E0201902040;AUTO ECOLE BOURGET;21 AV ALSACE LORRAINE;19000;TULLE;19;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.6;0.75;0;0.6667;0;0;false
E0201902090;CONDUITE PLUS;11 RUE FERNAND DELMAS;19100;BRIVE-LA-GAILLARDE;19;;true;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0.6071;0.6;0.5;0.7037;0;0;false
E0201902130;ECOLE DE CONDUITE EGLETONNAISE;23 RUE DE LA BORIE;19300;EGLETONS;19;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0.4667;0.6667;0;0.619;0;0;false
E0201902270;PLILOTE AUTO MOTO;37 RUE FERNAND DELMAS;19100;BRIVE-LA-GAILLARDE;19;;true;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.84;0.8438;0.5217;0.5;1;0.5745;0;0;false
E0201902320;AUTO VERGNE SARL;29 AVENUE VICTOR HUGO;19000;TULLE;19;;true;true;false;true;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0.9615;0.963;0.55;0.5714;0;0.4848;0;0;false
E0201902330;SARL;5 AVENUE THIERS;19200;USSEL;19;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202100140;AUTO ECOLE DE SOMBERNON;23 AV DE LA BRENNE;21540;SOMBERNON;21;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202104000;EDEN;rue de la Liberté;21170;SAINT-JEAN-DE-LOSNE;21;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202104010;EDEN;6 rue denis gaillard;21130;AUXONNE;21;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202104020;EDEN;rue Saint-Jean;21270;PONTAILLER-SUR-SAONE;21;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202104040;GRESILLES;60 avenue Raymond Poincaré;21000;DIJON;21;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202203790;AUTO ECOLE SAINT MICHEL;30 bis rue de la Madeleine;22200;GUINGAMP;22;autoecolestmichel2000.fr;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204070;ECF MANCHE WEST;1 rue de Kermaria;22300;LANNION;22;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204370;AUTO ECOLE DU LYCEE;24 rue Lavergne;22600;LOUDEAC;22;auto-ecole.codesrousseau.fr / annuaire-auto-ecoles/loudeac/auto-ecole-du-lycee/3423;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204540;AUTO ECOLE LAMBALLAISE;174, rue paul langevin;22400;LAMBALLE;22;auto-moto-ecole-lamballaise.fr;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204600;Auto école HASLE RUELLAN;16 PLACE DE L'EGLISE;22690;PLEUDIHEN-SUR-RANCE;22;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204730;AUTO ECOLE CAMPUS;119 RUE DE GOUEDIC;22000;SAINT-BRIEUC;22;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204820;AUTO ECOLE SAINT MICHEL;24 place du Centre;22390;BOURBRIAC;22;autoecolestmichel2000.fr;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204850;AUTO ECOLE SAINT-MICHEL 2000;24 Place du 9 avril 1944;22160;CALLAC;22;autoecolestmichel2000.fr;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204860;Auto école HASLE RUELLAN;18 RUE CARNOT;22100;DINAN;22;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202204870;Auto école HASLE RUELLAN;16 PLACE DE L'EGLISE;22630;EVRAN;22;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202300640;ECOLE DE CONDUITE RANQUET;7 place de l'Eglise;23140;JARNAGES;23;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.7368;0.8;1;0.7742;0;0;false
E0202300660;AUTO ECOLE Anne REDONDEAU;3 grande rue;23130;CHENERAILLES;23;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.6667;0;0;0.8;0;0;false
E0202300700;AUTO ECOLE FLEUR;Place Bernhausen;23300;LA SOUTERRAINE;23;;false;false;false;true;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0.7778;0.7273;0.6333;0.6;0;0.6458;0;0;false
E0202300800;AUTO ECOLE 3000;5 PLACE HOTEL DE VILLE;23400;BOURGANEUF;23;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.6667;1;0;0.6;0;0;false
E0202300850;AUTO ECOLE Anne REDONDEAU;11 grande rue;23150;AHUN;23;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202401900;FRANCE EDUCATION ROUTIERE NOUAILLE MICHEL;1 AVENUE GAMBETTA;24200;SARLAT-LA-CANEDA;24;;false;false;false;false;false;true;true;true;true;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E0202402390;ECOLE DE CONDUITE GAUDUCHEAU;25 BIS RUE COULEAU;24600;RIBERAC;24;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403250;AUTO ECOLE ESPAGNET;4 bis rue de l'Apre Cote;24490;LA ROCHE-CHALAIS;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403270;MONTPON AUTO ECOLE;1 RUE CHANZY;24700;MONTPON-MENESTEROL;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403400;ECOLE DE CONDUITE;29 COURS ALSACE LORRAINE;24100;BERGERAC;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403550;ECOLE DE CONDUITE PAUBERT;87 RUE SAINT JACQUES;24540;MONPAZIER;24;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403560;FAUVEL FORMATION;RUE GUSTAVE EIFFEL ZI de Campréal;24100;BERGERAC;24;;false;false;false;false;false;false;false;false;true;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E0202403650;ECOLE DE CONDUITE;4 bis rue Achille SIMON;24600;RIBERAC;24;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403680;AUTO ECOLE DU CHAMP DE FOIRE BERTHAUD S;2 AV J FERRY;24300;NONTRON;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403760;E.C.A.S.E.R AUTO-ECOLE;19 AVENUE DE LA IV REPUBLIQUE;24210;THENON;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202403830;AUTO ECOLE ST GEORGES;12 BIS COURS SAINT GEORGES;24000;PERIGUEUX;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202404060;AUTO ECOLE ESPAGNET;rue du Docteur LACROIX;24410;SAINT-AULAYE;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202404400;ECOLE DE CONDUITE CYRANO;46 RUE SEVIGNE;24100;BERGERAC;24;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202502340;MOLA;11 Rue des Cerisiers;25550;BAVANS;25;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202502600;AUTO ECOLE BEAUME CLAUDINE;76 rue de Besançon François Mitterrand;25150;PONT-DE-ROIDE;25;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202503640;RODRIGUES FERREIRA DA SILVA HUMBERTO;25 RUE DE MONTBELIARD;25400;AUDINCOURT;25;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202503890;EISEN SARL;Place du Champ de Foire;25200;MONTBELIARD;25;;false;false;false;false;false;true;true;true;true;true;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0;0;false
E0202504120;LIME;2 RUE BERSOT;25000;BESANCON;25;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202504360;SARL AUTO ECOLE DU CENTRE;8 PLACE MARULAZ;25000;BESANCON;25;;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202504470;FUN;13 rue Sainte Anne;25120;MAICHE;25;didier-adduci@orange.fr;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202504740;JEANNE D'ARC;25 Rue Jeanne d'Arc;25300;PONTARLIER;25;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202505130;AUTO-ECOLE DES QUAIS;17 quai de strasbourg;25000;BESANCON;25;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202505210;AUTO ECOLE  CAMPUS;38 avenue de Montrapon;25000;BESANCON;25;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202505220;AUTO ECOLE CLAUDE BIGEARD;2 rue du Canal;25600;SOCHAUX;25;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202505230;BISONTINE DELAVELLE;4,  rue delavelle;25000;BESANCON;25;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202505280;MOLA;6 Rue du Bié;25260;COLOMBIER-FONTAINE;25;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202505480;SARL AUTO ECOLE DU CENTRE;1 Grande Rue;25660;SAONE;25;;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0202602780;AUTO ECOLE SAINT MARC;Place de l'Eglise;26700;PIERRELATTE;26;;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0;1;1;0;0;0.4;0;0;false
